state,mcl_date,rcl_date,drug_group,quarter,mcl_quarter,rcl_quarter,mcl_rel_q,rcl_rel_q,Q_Rate,mcl,rcl,study,treatment,lead1,lead2,lead3,lead4,lead5,lead6,lead7,lead8,lead9,lead10,lead11,lead12,lead13,lead14,lead15,lead16,lead17,lead18,lag0,lag1,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,lag14,lag15,lag16,sid,log_rate
mi,12/04/2008,12/06/2018,cannabis_only_RR,8,,8,,0,3.3653647947,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.2165034058
mi,12/04/2008,12/06/2018,cannabis_only_RR,9,,8,,1,3.0349883328,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.1134970696
mi,12/04/2008,12/06/2018,cannabis_only_RR,10,,8,,2,2.7928006681,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.0306191559
mi,12/04/2008,12/06/2018,cannabis_only_RR,11,,8,,3,2.8087587702,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.0362966357
mi,12/04/2008,12/06/2018,cannabis_only_RR,12,,8,,4,2.8295096013,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1.0436313617
mi,12/04/2008,12/06/2018,cannabis_only_RR,13,,8,,5,2.6543231738,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0.9799500568
mi,12/04/2008,12/06/2018,cannabis_only_RR,14,,8,,6,2.2920720778,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0.8338096207
mi,12/04/2008,12/06/2018,cannabis_only_RR,15,,8,,7,2.4425297038,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0.897120024
mi,12/04/2008,12/06/2018,cannabis_only_RR,16,,8,,8,2.5472908771,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0.938948447
mi,12/04/2008,12/06/2018,cannabis_only_RR,17,,8,,9,2.2955716938,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0.835328669
mi,12/04/2008,12/06/2018,cannabis_only_RR,18,,8,,10,2.1131591494,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0.7529051443
mi,12/04/2008,12/06/2018,cannabis_only_RR,19,,8,,11,2.4517232845,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0.9008616268
mi,12/04/2008,12/06/2018,cannabis_only_RR,20,,8,,12,2.3661592956,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0.8654854428
mi,12/04/2008,12/06/2018,cannabis_only_RR,21,,8,,13,2.7706240386,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,1.0226753768
mi,12/04/2008,12/06/2018,cannabis_only_RR,22,,8,,14,2.3945898581,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0.8773793518
mi,12/04/2008,12/06/2018,cannabis_only_RR,23,,8,,15,2.8182498193,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,1.0396580819
mi,12/04/2008,12/06/2018,cannabis_only_RR,24,,8,,16,2.6651379685,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.984000956
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,1,,8,,-7,99.082288495,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4.5960516229
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,2,,8,,-6,96.123884385,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4.5657418489
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,3,,8,,-5,92.825991278,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4.5308344016
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,4,,8,,-4,89.552347385,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4.4949350016
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,5,,8,,-3,101.78553227,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4.6229662158
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,6,,8,,-2,105.36884786,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4.6575619316
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,7,,8,,-1,96.362135685,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4.5682171109
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,8,,8,,0,69.172518003,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4.2367482007
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,9,,8,,1,38.510096866,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.6511801016
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,10,,8,,2,37.756427041,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.6314205344
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,11,,8,,3,37.440371953,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.6230166419
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,12,,8,,4,35.908720373,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,3.5812586184
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,13,,8,,5,35.755886549,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,3.5769945494
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,14,,8,,6,21.419221963,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,3.0647555028
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,15,,8,,7,34.849123148,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,3.5513148862
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,16,,8,,8,30.217277666,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,3.4087447507
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,17,,8,,9,35.562494579,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,3.571572715
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,18,,8,,10,33.257747543,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,3.5045883854
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,19,,8,,11,37.198121507,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,3.6165270575
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,20,,8,,12,29.713889199,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,3.3919510726
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,21,,8,,13,35.52858769,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,3.5706190833
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,22,,8,,14,34.246239514,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,3.5338687237
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,23,,8,,15,37.590402403,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,3.6270147526
mi,12/04/2008,12/06/2018,cannabis_only_blackrate,24,,8,,16,33.768501958,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,3.5198245634
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,1,,8,,-7,29.839127354,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.396155605
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,2,,8,,-6,28.738311823,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.3585790463
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,3,,8,,-5,28.838690139,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.3620645895
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,4,,8,,-4,26.968307521,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.2950331179
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,5,,8,,-3,27.871385461,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.3279592784
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,6,,8,,-2,28.474965357,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.3493764167
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,7,,8,,-1,27.297817825,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.3071730284
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,8,,8,,0,16.273314316,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2.7901409219
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,9,,8,,1,2.8871278855,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.0637198619
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,10,,8,,2,2.5299918349,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.9321608664
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,11,,8,,3,2.2162461456,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.8003168243
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,12,,8,,4,2.6568251987,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0.9808887008
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,13,,8,,5,2.2458601228,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0.8135313294
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,14,,8,,6,1.2866906954,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0.2598153999
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,15,,8,,7,1.9383911774,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0.6670039948
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,16,,8,,8,1.9417332312,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0.6687178143
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,17,,8,,9,3.1805061966,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,1.1601795865
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,18,,8,,10,3.4292423434,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,1.2352511981
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,19,,8,,11,2.7161987227,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1.0029082296
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,20,,8,,12,3.459090681,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,1.243892508
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,21,,8,,13,3.282135344,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,1.191536395
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,22,,8,,14,3.4183373167,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1.2320753963
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,23,,8,,15,3.0429513918,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,1.1161087922
mi,12/04/2008,12/06/2018,cannabis_only_fullpoprate,24,,8,,16,3.5113532982,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1.2588453754
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,1,,8,,-7,28.582610077,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.3531482955
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,2,,8,,-6,28.369338849,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.3456613751
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,3,,8,,-5,28.812943004,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.3611717021
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,4,,8,,-4,26.407243544,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.2740169615
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,5,,8,,-3,27.777476049,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.3245854174
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,6,,8,,-2,29.004268428,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.3677877238
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,7,,8,,-1,28.407911022,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.3470196162
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,8,,8,,0,20.139841552,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.0031964249
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,9,,8,,1,12.693877647,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2.5419072734
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,10,,8,,2,13.508845926,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2.6040847065
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,11,,8,,3,13.333905091,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2.5910597331
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,12,,8,,4,12.65974285,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,2.5392166981
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,13,,8,,5,13.374867813,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,2.5941248012
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,14,,8,,6,9.557170364,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,2.258337484
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,15,,8,,7,14.262504015,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,2.6583348902
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,16,,8,,8,11.840894572,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,2.472403356
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,17,,8,,9,15.456636963,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,2.7386852501
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,18,,8,,10,15.734488947,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,2.7564903959
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,19,,8,,11,15.223599815,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,2.7235035024
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,20,,8,,12,12.601931905,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,2.5346433424
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,21,,8,,13,12.77240901,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,2.5480699296
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,22,,8,,14,14.411624653,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,2.6687287921
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,23,,8,,15,13.347257235,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,2.5920598503
mi,12/04/2008,12/06/2018,cannabis_only_whiterate,24,,8,,16,12.660133966,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2.5392475677
mi,12/04/2008,12/06/2018,cocaine_crack_RR,1,,8,,-7,6.9903597248,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.945961537
mi,12/04/2008,12/06/2018,cocaine_crack_RR,2,,8,,-6,6.4416449366,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.8643351272
mi,12/04/2008,12/06/2018,cocaine_crack_RR,3,,8,,-5,6.5901361222,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.8870902734
mi,12/04/2008,12/06/2018,cocaine_crack_RR,4,,8,,-4,6.6323964781,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.8934728138
mi,12/04/2008,12/06/2018,cocaine_crack_RR,5,,8,,-3,6.7452261889,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.9103164555
mi,12/04/2008,12/06/2018,cocaine_crack_RR,6,,8,,-2,6.0211956076,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.7969452676
mi,12/04/2008,12/06/2018,cocaine_crack_RR,7,,8,,-1,5.9469380715,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.7845566027
mi,12/04/2008,12/06/2018,cocaine_crack_RR,8,,8,,0,7.1236028278,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.9648164122
mi,12/04/2008,12/06/2018,cocaine_crack_RR,9,,8,,1,7.3804994448,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2.0001953166
mi,12/04/2008,12/06/2018,cocaine_crack_RR,10,,8,,2,6.781941774,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.9157368762
mi,12/04/2008,12/06/2018,cocaine_crack_RR,11,,8,,3,6.6335723836,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.8936498284
mi,12/04/2008,12/06/2018,cocaine_crack_RR,12,,8,,4,6.8121788088,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1.9201788943
mi,12/04/2008,12/06/2018,cocaine_crack_RR,13,,8,,5,6.3532044099,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,1.8505320885
mi,12/04/2008,12/06/2018,cocaine_crack_RR,14,,8,,6,6.48832146,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1.8715439066
mi,12/04/2008,12/06/2018,cocaine_crack_RR,15,,8,,7,6.4513722259,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,1.8658417141
mi,12/04/2008,12/06/2018,cocaine_crack_RR,16,,8,,8,6.1959749859,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,1.8255125354
